controllerid,room_id,room_name,equip_id,equipment_name,equipment_type,timestamp,unit,value
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-11 05:20:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-11 05:20:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-11 05:25:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-11 05:25:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-12 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-12 05:00:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-12 05:20:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-12 05:20:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-12 05:25:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-12 05:25:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-12 05:30:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-12 05:30:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-13 05:05:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-13 05:05:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-13 05:20:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-13 05:20:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-13 05:20:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-13 05:20:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-13 05:25:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-13 05:25:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-14 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-14 05:00:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-14 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-14 05:00:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-14 05:30:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-14 05:30:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-14 06:15:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-14 06:15:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-15 05:05:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-15 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-15 05:20:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-15 05:20:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-15 05:45:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-15 05:45:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-15 05:45:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-15 05:45:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-15 14:28:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-15 14:28:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-15 14:28:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-15 14:28:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-15 14:35:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-15 14:35:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-15 14:35:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-15 14:35:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-16 05:00:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-16 05:25:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-16 05:25:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-16 05:40:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-17 05:15:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-17 05:25:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-17 05:30:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-18 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-18 05:30:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-18 05:30:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-18 05:35:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-19 05:00:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-19 05:30:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-19 05:35:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-19 05:50:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-20 05:05:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-20 05:30:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-20 05:45:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-20 05:45:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-21 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-21 05:25:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-21 05:35:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-21 05:55:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-22 05:00:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-22 05:30:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-22 05:30:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-22 05:45:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-23 05:05:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-23 05:30:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-23 05:50:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-23 06:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-24 05:05:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-24 05:25:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-24 05:50:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-24 06:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-25 05:05:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-25 05:45:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-25 06:05:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-25 06:35:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-26 05:05:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-26 05:25:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-26 06:10:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-26 06:30:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-27 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-27 06:00:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-27 06:10:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-27 11:20:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-28 05:00:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-28 05:45:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-28 06:15:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-28 06:40:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-29 05:00:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-29 05:40:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-29 05:55:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-29 11:15:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-30 05:05:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-30 05:50:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-30 11:20:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-30 12:05:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-03-31 05:00:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-03-31 06:20:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-03-31 06:20:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-03-31 12:10:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-01 05:00:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-04-01 05:45:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-04-01 13:30:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-02 05:05:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-04-02 05:30:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-02 11:35:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-04-02 12:30:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-03 05:05:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-04-03 06:15:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-03 06:30:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-04-03 06:55:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-04 05:05:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-04-04 06:20:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-04 11:25:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-04-04 12:10:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-05 05:05:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-04-05 06:30:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-05 21:20:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-06 05:05:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-04-06 06:25:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-04-06 14:50:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-07 05:05:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-04-07 06:20:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-07 23:55:01+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-08 05:05:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-04-08 05:50:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-04-09 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-09 05:00:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-04-09 11:55:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-10 05:00:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-04-10 06:10:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-04-10 06:50:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-11 05:05:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-04-11 08:40:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-12 00:54:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-12 01:20:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-12 05:00:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-04-12 12:30:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-04-12 14:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-12 14:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-13 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-13 05:00:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-04-13 08:55:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-14 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-14 05:05:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-04-14 10:15:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-15 05:00:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-15 05:00:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-04-15 12:40:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-17 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-17 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-18 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-18 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-20 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-20 05:05:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-21 05:00:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-21 05:00:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-22 05:05:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-22 05:05:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-23 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-23 05:05:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-24 05:00:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-24 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-25 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-25 05:05:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-26 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-26 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-27 05:05:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-27 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-28 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-28 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-29 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-29 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-04-30 05:05:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-04-30 05:05:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-05-01 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-05-01 05:05:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-05-02 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-05-02 05:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-05-03 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-05-03 05:00:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-05-04 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-05-04 05:00:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-05-04 14:14:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-05-04 14:14:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-05-05 05:04:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-05-05 05:04:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-05-05 22:09:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-05-05 22:09:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-05-06 00:09:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-05-06 00:09:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-05-06 00:09:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-05-06 00:09:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-05-09 02:05:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-05-09 02:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-05-09 02:05:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-05-09 02:05:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-05-09 05:00:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-05-09 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-05-09 05:00:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-05-09 05:00:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-05-09 19:45:02+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-05-09 19:45:02+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-05-09 19:45:02+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-05-09 19:45:02+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-05-10 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-05-10 05:00:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-05-10 05:00:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-05-10 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-05-10 16:53:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-05-10 16:53:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-05-10 16:53:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-05-10 16:53:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-05-11 05:03:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-05-11 05:03:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-05-11 05:03:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-05-11 05:03:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-05-12 05:03:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-05-12 05:18:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-05-13 05:03:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-05-13 05:18:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-05-13 05:23:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-05-13 05:23:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-05-14 05:03:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-05-14 05:18:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-05-14 05:23:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-05-14 05:28:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-05-15 05:03:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-05-15 05:23:00+00:00,Percent,100.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-05-15 05:28:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-05-15 05:38:00+00:00,Percent,100.0
