controllerid,room_id,room_name,timestamp,unit,bandwidth
AA1610M1139700010,1385,Outside,2019-05-09 02:05:00+00:00,Fahrenheit,0.0
AA1610M1139700010,392,House 4,2019-05-09 02:05:00+00:00,Fahrenheit,14.0
AA1610M1139700010,1385,Outside,2019-05-09 19:45:01+00:00,Fahrenheit,0.0
AA1610M1139700010,72678,Attic ,2019-05-09 19:45:01+00:00,Fahrenheit,0.0
AA1610M1139700010,340,House 3,2019-05-09 19:45:02+00:00,Fahrenheit,14.0
AA1610M1139700010,274,House 2,2019-05-10 16:53:00+00:00,Fahrenheit,14.0
AA1610M1139700010,340,House 3,2019-05-10 16:53:00+00:00,Fahrenheit,14.0
AA1610M1139700010,1385,Outside,2019-05-10 16:53:00+00:00,Fahrenheit,0.0
AA1610M1139700010,87,House 1,2019-05-10 16:53:00+00:00,Fahrenheit,14.0
AA1610M1139700010,72678,Attic ,2019-05-10 16:53:00+00:00,Fahrenheit,0.0
AA1610M1139700010,392,House 4,2019-05-10 16:53:00+00:00,Fahrenheit,14.0
AA1610M1139700010,87,House 1,2019-05-10 17:13:00+00:00,Fahrenheit,15.399999618530273
AA1610M1139700010,87,House 1,2019-05-10 17:18:00+00:00,Fahrenheit,14.0
AA1610M1139700010,87,House 1,2019-05-15 16:03:00+00:00,Fahrenheit,12.0
AA1610M1139700010,87,House 1,2019-05-15 17:58:00+00:00,Fahrenheit,10.0
AA1610M1139700010,340,House 3,2019-05-15 17:58:00+00:00,Fahrenheit,10.0
AA1610M1139700010,392,House 4,2019-05-15 18:03:00+00:00,Fahrenheit,10.0
AA1610M1139700010,274,House 2,2019-05-15 18:03:00+00:00,Fahrenheit,10.0
AA1610M1139700010,87,House 1,2019-05-15 18:08:00+00:00,Fahrenheit,9.0
AA1610M1139700010,274,House 2,2019-05-17 17:23:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-05-17 17:23:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-17 17:23:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-17 17:33:00+00:00,Fahrenheit,9.0
AA1610M1139700010,340,House 3,2019-05-17 17:33:00+00:00,Fahrenheit,9.0
AA1610M1139700010,392,House 4,2019-05-17 17:33:00+00:00,Fahrenheit,9.0
AA1610M1139700010,392,House 4,2019-05-19 20:08:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-19 20:08:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-05-19 20:08:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-05-19 20:08:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-24 18:03:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-24 18:13:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-24 18:28:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-24 18:38:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-24 18:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-24 18:58:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-24 19:08:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-24 19:13:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-24 19:18:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-05-24 19:23:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-24 19:33:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-24 19:38:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-24 19:48:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-24 19:48:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-05-24 20:03:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-24 20:08:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-24 20:13:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-24 20:18:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-24 20:38:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-24 20:48:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-24 21:13:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-24 21:23:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-05-26 15:43:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-26 15:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-26 15:58:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-05-26 15:58:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-26 16:28:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-26 16:38:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-26 16:58:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-26 17:08:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-05-26 17:08:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-26 17:13:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-26 17:23:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-26 17:23:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-05-26 17:23:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-05-26 17:28:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-26 17:33:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-05-26 17:38:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-26 17:43:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-26 17:43:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-26 17:53:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-05-26 17:53:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-26 18:13:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-26 18:18:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-26 18:23:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-26 18:23:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-26 18:33:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-26 18:33:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-05-26 18:33:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-05-26 18:38:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-26 18:43:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-05-26 18:48:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-05-26 18:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-26 18:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-26 18:58:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-05-26 18:58:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-26 18:58:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-26 19:03:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-26 19:08:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-05-26 19:18:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-26 19:18:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-26 19:23:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-26 19:28:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-26 19:38:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-26 19:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-26 19:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-26 19:58:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-05-26 19:58:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-26 20:13:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-26 20:18:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-26 20:28:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-26 20:38:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-26 20:58:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-26 21:08:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-26 21:28:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-26 21:38:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-27 17:13:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-27 17:28:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-05-27 17:33:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-27 17:38:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-27 17:43:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-27 17:48:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-27 17:58:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-27 18:03:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-27 18:08:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-05-27 18:13:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-05-27 18:38:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-05-27 18:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-27 18:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-27 18:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-27 18:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-27 18:58:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-27 18:58:00+00:00,Fahrenheit,7.0
AA1610M1139700010,392,House 4,2019-05-27 18:58:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-27 18:58:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-27 19:08:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-27 19:08:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-27 19:18:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-27 19:28:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-27 19:38:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-27 19:38:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-27 19:43:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-27 19:48:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-27 19:48:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-27 19:53:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-27 19:53:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-27 20:03:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-27 20:08:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-27 20:23:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-27 20:28:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-27 20:38:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-27 20:43:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-27 20:48:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-27 20:48:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-27 20:58:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-27 21:08:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-27 21:13:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-27 21:43:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-05-27 23:03:00+00:00,Fahrenheit,7.0
AA1610M1139700010,392,House 4,2019-05-27 23:08:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-27 23:23:00+00:00,Fahrenheit,7.0
AA1610M1139700010,392,House 4,2019-05-27 23:23:00+00:00,Fahrenheit,7.0
AA1610M1139700010,392,House 4,2019-05-27 23:28:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-05-27 23:38:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-27 23:43:00+00:00,Fahrenheit,7.0
AA1610M1139700010,392,House 4,2019-05-27 23:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-27 23:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-05-27 23:58:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-27 23:58:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-28 00:13:00+00:00,Fahrenheit,7.0
AA1610M1139700010,274,House 2,2019-05-28 13:53:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-28 13:53:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-05-28 14:03:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-28 14:03:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-28 14:08:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-05-28 14:18:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-28 14:18:00+00:00,Fahrenheit,7.0
AA1610M1139700010,274,House 2,2019-05-28 14:23:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-28 14:28:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-28 14:33:00+00:00,Fahrenheit,7.0
AA1610M1139700010,392,House 4,2019-05-28 14:38:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-28 14:38:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-28 14:38:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-28 14:43:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-28 17:38:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-28 17:43:00+00:00,Fahrenheit,7.0
AA1610M1139700010,274,House 2,2019-05-28 17:43:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-28 17:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-28 17:58:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-28 18:03:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-28 18:28:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-28 18:33:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-05-28 18:43:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-28 18:43:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-28 18:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-05-28 18:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-28 19:13:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-28 19:18:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-28 19:23:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-28 19:48:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-28 19:53:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-28 23:03:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-28 23:53:00+00:00,Fahrenheit,7.0
AA1610M1139700010,392,House 4,2019-05-29 01:13:00+00:00,Fahrenheit,7.0
AA1610M1139700010,274,House 2,2019-05-29 01:18:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 02:18:00+00:00,Fahrenheit,7.0
AA1610M1139700010,274,House 2,2019-05-29 02:43:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-29 02:53:00+00:00,Fahrenheit,7.0
AA1610M1139700010,274,House 2,2019-05-29 13:58:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 13:58:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-05-29 13:58:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-29 13:58:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-29 14:28:00+00:00,Fahrenheit,7.0
AA1610M1139700010,274,House 2,2019-05-29 14:28:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 14:28:00+00:00,Fahrenheit,7.0
AA1610M1139700010,392,House 4,2019-05-29 14:33:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-29 14:38:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 14:43:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-29 14:43:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-05-29 14:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-29 14:48:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-29 14:53:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 17:08:00+00:00,Fahrenheit,7.0
AA1610M1139700010,274,House 2,2019-05-29 17:08:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 17:13:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 17:23:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 17:28:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-05-29 17:48:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 17:53:00+00:00,Fahrenheit,7.0
AA1610M1139700010,392,House 4,2019-05-29 17:53:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 18:03:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 18:13:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 18:23:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 18:33:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 18:38:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 18:48:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 18:58:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 19:08:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 19:13:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 19:43:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 19:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 20:08:00+00:00,Fahrenheit,7.0
AA1610M1139700010,274,House 2,2019-05-29 20:08:00+00:00,Fahrenheit,7.0
AA1610M1139700010,274,House 2,2019-05-29 20:13:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 20:18:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 20:38:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 20:43:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 20:48:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 20:58:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 21:08:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 21:33:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-29 21:33:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 21:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-29 21:53:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 21:58:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 22:13:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-29 22:18:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 22:28:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 22:38:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 22:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 23:03:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 23:08:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 23:28:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 23:33:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-29 23:43:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-29 23:53:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-30 00:13:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-30 00:18:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-30 00:28:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-30 00:38:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-30 00:48:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-30 00:48:00+00:00,Fahrenheit,7.0
AA1610M1139700010,392,House 4,2019-05-30 00:58:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-30 00:58:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-30 01:08:00+00:00,Fahrenheit,7.0
AA1610M1139700010,274,House 2,2019-05-30 02:18:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-30 03:03:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-30 03:13:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-30 13:33:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-30 13:38:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-05-30 13:38:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-30 13:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-30 13:58:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-30 14:03:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-30 14:03:00+00:00,Fahrenheit,7.0
AA1610M1139700010,392,House 4,2019-05-30 14:08:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-30 14:13:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-30 14:23:00+00:00,Fahrenheit,7.0
AA1610M1139700010,87,House 1,2019-05-30 14:23:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-30 14:28:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-05-30 14:28:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-30 14:33:00+00:00,Fahrenheit,7.0
AA1610M1139700010,392,House 4,2019-05-30 14:38:00+00:00,Fahrenheit,7.0
AA1610M1139700010,392,House 4,2019-05-30 14:53:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-05-30 14:53:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-30 14:58:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-30 15:08:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-30 15:13:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-30 15:23:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-30 15:28:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-30 15:38:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-30 15:43:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-30 16:43:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-30 16:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-30 16:58:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-30 17:08:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-05-30 17:18:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-30 17:18:00+00:00,Fahrenheit,7.0
AA1610M1139700010,274,House 2,2019-05-30 17:23:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-30 17:23:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-30 17:58:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-30 18:03:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-30 18:13:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-30 18:18:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-30 18:28:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-30 18:33:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-30 18:43:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-30 18:48:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-30 19:23:00+00:00,Fahrenheit,7.0
AA1610M1139700010,340,House 3,2019-05-30 19:28:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-05-30 19:38:00+00:00,Fahrenheit,7.0
