controllerid,room_id,room_name,timestamp,unit,intensity
AA1610M1139700010,274,House 2,2019-06-15 06:58:00+00:00,Percent,9.0
AA1610M1139700010,340,House 3,2019-06-15 06:58:00+00:00,Percent,9.0
AA1610M1139700010,392,House 4,2019-06-15 06:58:00+00:00,Percent,9.0
AA1610M1139700010,392,House 4,2019-06-15 07:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-15 07:03:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-06-15 07:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-15 07:03:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-06-15 10:03:00+00:00,Percent,18.0
AA1610M1139700010,274,House 2,2019-06-15 10:03:00+00:00,Percent,14.0
AA1610M1139700010,392,House 4,2019-06-15 10:03:00+00:00,Percent,14.0
AA1610M1139700010,340,House 3,2019-06-15 10:03:00+00:00,Percent,14.0
AA1610M1139700010,392,House 4,2019-06-15 10:08:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-15 10:08:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-15 10:08:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-06-15 14:33:00+00:00,Percent,45.0
AA1610M1139700010,274,House 2,2019-06-15 14:33:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-06-15 14:53:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-06-15 15:03:00+00:00,Percent,18.0
AA1610M1139700010,392,House 4,2019-06-15 15:03:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-06-15 15:03:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-06-15 15:28:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-15 15:38:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-16 01:58:00+00:00,Percent,9.0
AA1610M1139700010,340,House 3,2019-06-16 01:58:00+00:00,Percent,9.0
AA1610M1139700010,274,House 2,2019-06-16 01:58:00+00:00,Percent,9.0
AA1610M1139700010,274,House 2,2019-06-16 02:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-16 02:03:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-06-16 02:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-16 02:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-16 05:03:00+00:00,Percent,14.0
AA1610M1139700010,340,House 3,2019-06-16 05:03:00+00:00,Percent,14.0
AA1610M1139700010,392,House 4,2019-06-16 05:03:00+00:00,Percent,14.0
AA1610M1139700010,87,House 1,2019-06-16 05:03:00+00:00,Percent,18.0
AA1610M1139700010,340,House 3,2019-06-16 05:08:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-16 05:08:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-16 05:08:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-16 06:58:00+00:00,Percent,9.0
AA1610M1139700010,340,House 3,2019-06-16 06:58:00+00:00,Percent,9.0
AA1610M1139700010,392,House 4,2019-06-16 06:58:00+00:00,Percent,9.0
AA1610M1139700010,87,House 1,2019-06-16 07:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-16 07:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-16 07:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-16 07:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-16 10:03:00+00:00,Percent,14.0
AA1610M1139700010,340,House 3,2019-06-16 10:03:00+00:00,Percent,14.0
AA1610M1139700010,274,House 2,2019-06-16 10:03:00+00:00,Percent,14.0
AA1610M1139700010,87,House 1,2019-06-16 10:03:00+00:00,Percent,18.0
AA1610M1139700010,392,House 4,2019-06-16 10:08:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-16 10:08:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-16 10:08:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-06-16 14:58:00+00:00,Percent,45.0
AA1610M1139700010,392,House 4,2019-06-16 15:08:00+00:00,Percent,100.0
AA1610M1139700010,87,House 1,2019-06-16 15:18:00+00:00,Percent,18.0
AA1610M1139700010,274,House 2,2019-06-16 15:18:00+00:00,Percent,100.0
AA1610M1139700010,392,House 4,2019-06-16 15:43:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-16 15:43:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-16 15:48:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-06-16 16:18:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-17 01:58:00+00:00,Percent,9.0
AA1610M1139700010,274,House 2,2019-06-17 01:58:00+00:00,Percent,9.0
AA1610M1139700010,340,House 3,2019-06-17 01:58:00+00:00,Percent,9.0
AA1610M1139700010,87,House 1,2019-06-17 02:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-17 02:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-17 02:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-17 02:03:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-06-17 05:03:00+00:00,Percent,18.0
AA1610M1139700010,340,House 3,2019-06-17 05:03:00+00:00,Percent,14.0
AA1610M1139700010,274,House 2,2019-06-17 05:08:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-17 05:08:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-17 05:08:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-17 06:58:00+00:00,Percent,9.0
AA1610M1139700010,340,House 3,2019-06-17 06:58:00+00:00,Percent,9.0
AA1610M1139700010,274,House 2,2019-06-17 06:58:00+00:00,Percent,9.0
AA1610M1139700010,87,House 1,2019-06-17 07:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-17 07:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-17 07:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-17 07:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-17 10:03:00+00:00,Percent,14.0
AA1610M1139700010,274,House 2,2019-06-17 10:03:00+00:00,Percent,14.0
AA1610M1139700010,392,House 4,2019-06-17 10:03:00+00:00,Percent,14.0
AA1610M1139700010,87,House 1,2019-06-17 10:03:00+00:00,Percent,18.0
AA1610M1139700010,340,House 3,2019-06-17 10:08:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-17 10:08:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-17 10:08:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-06-17 15:28:00+00:00,Percent,45.0
AA1610M1139700010,87,House 1,2019-06-17 15:48:00+00:00,Percent,18.0
AA1610M1139700010,274,House 2,2019-06-17 15:53:00+00:00,Percent,100.0
AA1610M1139700010,392,House 4,2019-06-17 16:08:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-06-17 16:08:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-17 16:28:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-17 16:38:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-18 01:58:00+00:00,Percent,9.0
AA1610M1139700010,274,House 2,2019-06-18 02:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-18 02:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-18 02:03:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-06-18 02:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-18 05:03:00+00:00,Percent,14.0
AA1610M1139700010,340,House 3,2019-06-18 05:03:00+00:00,Percent,14.0
AA1610M1139700010,274,House 2,2019-06-18 05:03:00+00:00,Percent,14.0
AA1610M1139700010,87,House 1,2019-06-18 05:03:00+00:00,Percent,18.0
AA1610M1139700010,392,House 4,2019-06-18 05:08:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-18 05:08:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-18 05:08:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-18 06:58:00+00:00,Percent,9.0
AA1610M1139700010,274,House 2,2019-06-18 06:58:00+00:00,Percent,9.0
AA1610M1139700010,340,House 3,2019-06-18 06:58:00+00:00,Percent,9.0
AA1610M1139700010,340,House 3,2019-06-18 07:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-18 07:03:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-06-18 07:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-18 07:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-18 10:03:00+00:00,Percent,14.0
AA1610M1139700010,87,House 1,2019-06-18 10:03:00+00:00,Percent,18.0
AA1610M1139700010,392,House 4,2019-06-18 10:03:00+00:00,Percent,14.0
AA1610M1139700010,274,House 2,2019-06-18 10:03:00+00:00,Percent,14.0
AA1610M1139700010,274,House 2,2019-06-18 10:08:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-18 10:08:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-18 10:08:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-18 14:13:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-06-18 14:38:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-06-18 14:58:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-18 15:13:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-06-18 15:33:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-06-18 15:33:00+00:00,Percent,45.0
AA1610M1139700010,87,House 1,2019-06-18 15:48:00+00:00,Percent,18.0
AA1610M1139700010,340,House 3,2019-06-19 01:58:00+00:00,Percent,9.0
AA1610M1139700010,274,House 2,2019-06-19 01:58:00+00:00,Percent,9.0
AA1610M1139700010,392,House 4,2019-06-19 01:58:00+00:00,Percent,9.0
AA1610M1139700010,87,House 1,2019-06-19 02:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-19 02:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-19 02:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-19 02:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-19 05:03:00+00:00,Percent,14.0
AA1610M1139700010,87,House 1,2019-06-19 05:03:00+00:00,Percent,18.0
AA1610M1139700010,340,House 3,2019-06-19 05:03:00+00:00,Percent,14.0
AA1610M1139700010,392,House 4,2019-06-19 05:03:00+00:00,Percent,14.0
AA1610M1139700010,274,House 2,2019-06-19 05:08:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-19 05:08:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-19 05:08:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-19 06:58:00+00:00,Percent,9.0
AA1610M1139700010,274,House 2,2019-06-19 06:58:00+00:00,Percent,9.0
AA1610M1139700010,340,House 3,2019-06-19 06:58:00+00:00,Percent,9.0
AA1610M1139700010,340,House 3,2019-06-19 07:03:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-06-19 07:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-19 07:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-19 07:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-19 10:03:00+00:00,Percent,14.0
AA1610M1139700010,87,House 1,2019-06-19 10:03:00+00:00,Percent,18.0
AA1610M1139700010,274,House 2,2019-06-19 10:03:00+00:00,Percent,14.0
AA1610M1139700010,340,House 3,2019-06-19 10:03:00+00:00,Percent,14.0
AA1610M1139700010,392,House 4,2019-06-19 10:08:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-19 10:08:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-19 10:08:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-06-19 14:28:00+00:00,Percent,45.0
AA1610M1139700010,87,House 1,2019-06-19 14:53:00+00:00,Percent,18.0
AA1610M1139700010,274,House 2,2019-06-19 14:53:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-06-19 15:18:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-19 15:43:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-06-19 16:08:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-19 16:13:00+00:00,Percent,100.0
AA1610M1139700010,392,House 4,2019-06-19 16:33:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-20 01:58:00+00:00,Percent,9.0
AA1610M1139700010,274,House 2,2019-06-20 01:58:00+00:00,Percent,9.0
AA1610M1139700010,392,House 4,2019-06-20 01:58:00+00:00,Percent,9.0
AA1610M1139700010,87,House 1,2019-06-20 02:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-20 02:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-20 02:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-20 02:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-20 05:03:00+00:00,Percent,14.0
AA1610M1139700010,392,House 4,2019-06-20 05:03:00+00:00,Percent,14.0
AA1610M1139700010,87,House 1,2019-06-20 05:03:00+00:00,Percent,18.0
AA1610M1139700010,274,House 2,2019-06-20 05:03:00+00:00,Percent,14.0
AA1610M1139700010,274,House 2,2019-06-20 05:08:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-20 05:08:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-20 05:08:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-20 06:58:00+00:00,Percent,9.0
AA1610M1139700010,392,House 4,2019-06-20 06:58:00+00:00,Percent,9.0
AA1610M1139700010,274,House 2,2019-06-20 06:58:00+00:00,Percent,9.0
AA1610M1139700010,392,House 4,2019-06-20 07:03:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-06-20 07:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-20 07:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-20 07:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-20 10:03:00+00:00,Percent,14.0
AA1610M1139700010,392,House 4,2019-06-20 10:03:00+00:00,Percent,14.0
AA1610M1139700010,87,House 1,2019-06-20 10:03:00+00:00,Percent,18.0
AA1610M1139700010,340,House 3,2019-06-20 10:08:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-20 10:08:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-20 10:08:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-06-20 13:43:00+00:00,Percent,45.0
AA1610M1139700010,87,House 1,2019-06-20 14:08:00+00:00,Percent,18.0
AA1610M1139700010,274,House 2,2019-06-20 14:13:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-06-20 14:38:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-20 14:53:00+00:00,Percent,100.0
AA1610M1139700010,392,House 4,2019-06-20 15:18:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-06-20 15:18:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-21 01:58:00+00:00,Percent,9.0
AA1610M1139700010,274,House 2,2019-06-21 01:58:00+00:00,Percent,9.0
AA1610M1139700010,392,House 4,2019-06-21 01:58:00+00:00,Percent,9.0
AA1610M1139700010,340,House 3,2019-06-21 02:03:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-06-21 02:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-21 02:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-21 02:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-21 05:03:00+00:00,Percent,14.0
AA1610M1139700010,340,House 3,2019-06-21 05:03:00+00:00,Percent,14.0
AA1610M1139700010,274,House 2,2019-06-21 05:03:00+00:00,Percent,14.0
AA1610M1139700010,87,House 1,2019-06-21 05:03:00+00:00,Percent,18.0
AA1610M1139700010,392,House 4,2019-06-21 06:58:00+00:00,Percent,9.0
AA1610M1139700010,340,House 3,2019-06-21 06:58:00+00:00,Percent,9.0
AA1610M1139700010,274,House 2,2019-06-21 06:58:00+00:00,Percent,9.0
AA1610M1139700010,87,House 1,2019-06-21 07:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-21 07:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-21 07:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-21 07:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-21 10:03:00+00:00,Percent,14.0
AA1610M1139700010,87,House 1,2019-06-21 10:03:00+00:00,Percent,18.0
AA1610M1139700010,274,House 2,2019-06-21 10:03:00+00:00,Percent,14.0
AA1610M1139700010,392,House 4,2019-06-21 10:03:00+00:00,Percent,14.0
AA1610M1139700010,87,House 1,2019-06-21 12:18:00+00:00,Percent,45.0
AA1610M1139700010,87,House 1,2019-06-21 12:43:00+00:00,Percent,18.0
AA1610M1139700010,392,House 4,2019-06-21 12:48:00+00:00,Percent,100.0
AA1610M1139700010,392,House 4,2019-06-21 13:13:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-21 13:33:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-06-21 14:03:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-06-21 14:03:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-21 15:03:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-22 01:58:00+00:00,Percent,9.0
AA1610M1139700010,392,House 4,2019-06-22 01:58:00+00:00,Percent,9.0
AA1610M1139700010,340,House 3,2019-06-22 01:58:00+00:00,Percent,9.0
AA1610M1139700010,340,House 3,2019-06-22 02:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-22 02:03:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-06-22 02:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-22 02:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-22 05:03:00+00:00,Percent,14.0
AA1610M1139700010,274,House 2,2019-06-22 05:03:00+00:00,Percent,14.0
AA1610M1139700010,392,House 4,2019-06-22 05:03:00+00:00,Percent,14.0
AA1610M1139700010,87,House 1,2019-06-22 05:03:00+00:00,Percent,18.0
AA1610M1139700010,340,House 3,2019-06-22 05:08:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-22 05:08:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-22 05:08:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-22 06:58:00+00:00,Percent,9.0
AA1610M1139700010,274,House 2,2019-06-22 06:58:00+00:00,Percent,9.0
AA1610M1139700010,340,House 3,2019-06-22 06:58:00+00:00,Percent,9.0
AA1610M1139700010,340,House 3,2019-06-22 07:03:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-06-22 07:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-22 07:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-22 07:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-22 10:03:00+00:00,Percent,14.0
AA1610M1139700010,340,House 3,2019-06-22 10:03:00+00:00,Percent,14.0
AA1610M1139700010,274,House 2,2019-06-22 10:03:00+00:00,Percent,14.0
AA1610M1139700010,87,House 1,2019-06-22 10:03:00+00:00,Percent,18.0
AA1610M1139700010,340,House 3,2019-06-22 10:08:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-22 10:08:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-22 10:08:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-22 12:18:00+00:00,Percent,100.0
AA1610M1139700010,87,House 1,2019-06-22 12:18:00+00:00,Percent,45.0
AA1610M1139700010,87,House 1,2019-06-22 12:58:00+00:00,Percent,18.0
AA1610M1139700010,274,House 2,2019-06-22 12:58:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-22 13:03:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-06-22 13:23:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-22 13:28:00+00:00,Percent,100.0
AA1610M1139700010,392,House 4,2019-06-22 13:48:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-23 01:58:00+00:00,Percent,9.0
AA1610M1139700010,340,House 3,2019-06-23 01:58:00+00:00,Percent,9.0
AA1610M1139700010,274,House 2,2019-06-23 01:58:00+00:00,Percent,9.0
AA1610M1139700010,340,House 3,2019-06-23 02:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-23 02:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-23 02:03:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-06-23 02:03:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-06-23 05:03:00+00:00,Percent,18.0
AA1610M1139700010,340,House 3,2019-06-23 05:03:00+00:00,Percent,14.0
AA1610M1139700010,392,House 4,2019-06-23 05:03:00+00:00,Percent,14.0
AA1610M1139700010,274,House 2,2019-06-23 05:03:00+00:00,Percent,14.0
AA1610M1139700010,392,House 4,2019-06-23 05:08:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-23 05:08:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-23 05:08:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-06-23 07:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-23 07:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-23 07:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-23 07:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-23 10:03:00+00:00,Percent,14.0
AA1610M1139700010,87,House 1,2019-06-23 10:03:00+00:00,Percent,18.0
AA1610M1139700010,274,House 2,2019-06-23 10:03:00+00:00,Percent,14.0
AA1610M1139700010,392,House 4,2019-06-23 10:03:00+00:00,Percent,14.0
AA1610M1139700010,392,House 4,2019-06-23 10:08:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-23 10:08:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-23 10:08:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-23 14:13:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-06-23 14:13:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-23 14:53:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-06-23 15:43:00+00:00,Percent,45.0
AA1610M1139700010,87,House 1,2019-06-23 16:18:00+00:00,Percent,18.0
AA1610M1139700010,274,House 2,2019-06-23 16:23:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-06-23 16:53:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-24 03:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-24 03:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-24 03:03:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-06-24 03:03:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-06-24 07:03:00+00:00,Percent,18.0
AA1610M1139700010,392,House 4,2019-06-24 07:03:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-24 07:03:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-24 07:03:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-24 12:58:00+00:00,Percent,100.0
AA1610M1139700010,87,House 1,2019-06-24 12:58:00+00:00,Percent,45.0
AA1610M1139700010,87,House 1,2019-06-24 13:23:00+00:00,Percent,18.0
AA1610M1139700010,340,House 3,2019-06-24 13:33:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-06-24 13:38:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-24 13:43:00+00:00,Percent,100.0
AA1610M1139700010,392,House 4,2019-06-24 14:03:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-06-24 14:03:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-24 14:23:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-24 14:43:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-24 18:53:00+00:00,Percent,100.0
AA1610M1139700010,392,House 4,2019-06-24 19:03:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-06-24 21:33:00+00:00,Percent,45.0
AA1610M1139700010,87,House 1,2019-06-24 21:43:00+00:00,Percent,18.0
AA1610M1139700010,87,House 1,2019-06-25 03:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-25 03:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-25 03:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-25 03:03:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-06-25 07:03:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-06-25 07:03:00+00:00,Percent,18.0
AA1610M1139700010,274,House 2,2019-06-25 07:03:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-25 07:03:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-06-25 13:58:00+00:00,Percent,100.0
AA1610M1139700010,87,House 1,2019-06-25 13:58:00+00:00,Percent,45.0
AA1610M1139700010,274,House 2,2019-06-25 14:28:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-06-25 14:43:00+00:00,Percent,18.0
AA1610M1139700010,392,House 4,2019-06-25 14:48:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-06-25 14:48:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-06-25 15:33:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-25 15:48:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-25 20:08:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-06-25 20:13:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-06-26 03:03:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-06-26 03:03:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-06-26 03:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-26 03:03:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-06-26 07:03:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-06-26 07:03:00+00:00,Percent,18.0
AA1610M1139700010,392,House 4,2019-06-26 07:03:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-06-26 07:03:00+00:00,Percent,23.0
